oID	Oocyte.1_vs_cell64.128.2_adjp	cell64.128.2_vs_Sphere.3_adjp	Sphere.3_vs_Shield.4_adjp	Shield.4_vs_per75Epiboly.5_adjp	per75Epiboly.5_vs_dpf1.6_adjp	Oocyte.1_vs_cell64.128.2_p	cell64.128.2_vs_Sphere.3_p	Sphere.3_vs_Shield.4_p	Shield.4_vs_per75Epiboly.5_p	per75Epiboly.5_vs_dpf1.6_p	Oocyte.1_vs_cell64.128.2_LFC	cell64.128.2_vs_Sphere.3_LFC	Sphere.3_vs_Shield.4_LFC	Shield.4_vs_per75Epiboly.5_LFC	per75Epiboly.5_vs_dpf1.6_LFC	Accession	mitofates	targetp	accession	gene_id	gene_name	ID	uID
ENSDARP00000055185.5|LOC402883	0.6196826257	0.7892595	0.8895286733	0.794910866	0.01723488	0.4061938	0.5561012	0.8045715	0.4190806	0.001868329	0.40210594091007207	0.30982284279711586	-0.10758890633411317	-0.2827814789351437	1.4192188397921799	ENSDARP00000055185.5	No mitochondrial presequence	noTP	ENSDARP00000055185	ENSDARG00000037867	atp5mf.ENSDARP00000055185	ENSDARG00000037867	ENSDARG00000037867|atp5mf.ENSDARP00000055185
ENSDARP00000093850.3|arl8bb	0.4148569014	0.3447162	0.5964640168	0.806104153	0.5389996	0.1885164	0.07022155	0.3382534	0.4404346	0.4018643	-2.102335152208118	3.2615812072340087	-2.22383286415569	1.9327205167560502	-2.0624420812548796	ENSDARP00000093850.3	No mitochondrial presequence	noTP	ENSDARP00000093850	ENSDARG00000070318	arl8bb.ENSDARP00000093850	ENSDARG00000070318	ENSDARG00000070318|arl8bb.ENSDARP00000093850
XP_009299566.1|aifm1;	0.5230040262	0.7327094	0.6203111278	0.958550002	0.3282669	0.2881364	0.4648675	0.3673714	0.8260916	0.187889	0.2382786764103166	0.13778876884580477	0.2078444244927243	-0.05124500577474107	0.3585096478292182	XP_009299566.1	Possessing mitochondrial presequence	mTP	NA	NA	aifm1;	XP_009299566.1	XP_009299566.1|aifm1;
ENSDARP00000011797.6|uqcrb	0.7824894127	0.5554966	0.5491669384	0.954392161	0.5992816	0.6147589	0.2255902	0.2735057	0.8014963	0.4676597	0.12297333573035331	0.31399044073523197	0.3290319478495323	-0.07490086517546395	0.2726928701439217	ENSDARP00000011797.6	No mitochondrial presequence	noTP	ENSDARP00000011797	ENSDARG00000011146	uqcrb.ENSDARP00000011797	ENSDARG00000011146	ENSDARG00000011146|uqcrb.ENSDARP00000011797
ENSDARP00000141007.1|NA	0.5230040262	0.9218844	0.606243609	0.901531718	0.5035138	0.2876985	0.8261803	0.3487289	0.667521	0.3619894	0.27554077830397633	0.0534258177445339	0.29074647168957385	0.13518077811287926	0.29188710849385485	ENSDARP00000141007.1	No mitochondrial presequence	noTP	ENSDARP00000141007	ENSDARG00000102115	ndufc2.ENSDARP00000141007	ENSDARG00000102115	ENSDARG00000102115|ndufc2.ENSDARP00000141007
ENSDARP00000132084.1|pcl;	0.5565891661	0.9274192	0.4996553894	0.981027183	0.3875566	0.3320078	0.8334762	0.2172457	0.9247928	0.2467389	0.2218291372186575	0.03972645525239864	0.2809672801237464	0.021005669203443572	0.31882315325936084	ENSDARP00000132084.1	Possessing mitochondrial presequence	mTP	ENSDARP00000132084	ENSDARG00000098766	pcxa.ENSDARP00000132084	ENSDARG00000098766	ENSDARG00000098766|pcxa.ENSDARP00000132084
ENSDARP00000055503.4|cyc1	0.5471232837	0.6264574	0.3348312991	0.89611039	0.4030288	0.3206519	0.2995583	0.08410939	0.653949	0.264691	0.23095089458176402	0.2086526880284531	0.45459137515570425	-0.10804161918759858	0.33388523246085833	ENSDARP00000055503.4	Possessing mitochondrial presequence	mTP	ENSDARP00000055503	ENSDARG00000038075	cyc1.ENSDARP00000055503	ENSDARG00000038075	ENSDARG00000038075|cyc1.ENSDARP00000055503
ENSDARP00000013902.4|NA	0.7190573015	0.7364491	0.5432241147	0.971276911	0.2320617	0.5342366	0.4731844	0.2667555	0.8615374	0.1056241	0.13985488918130826	0.14631999561214587	0.25724212965642085	-0.038692071145176234	0.4713823474801686	ENSDARP00000013902.4	Possessing mitochondrial presequence	mTP	ENSDARP00000013902	ENSDARG00000015385	ndufs3.ENSDARP00000013902	ENSDARG00000015385	ENSDARG00000015385|ndufs3.ENSDARP00000013902
ENSDARP00000075289.4|ndufa8	0.7899634246	0.7782453	0.6194046598	0.953687427	0.5357761	0.6263058	0.540274	0.3659127	0.7979663	0.3978136	0.10537210915285512	0.1309170035177107	0.22342241581163583	-0.05967595580679206	0.22327601484627882	ENSDARP00000075289.4	No mitochondrial presequence	noTP	ENSDARP00000075289	ENSDARG00000058041	ndufa8.ENSDARP00000075289	ENSDARG00000058041	ENSDARG00000058041|ndufa8.ENSDARP00000075289
ENSDARP00000057506.3|ssbp1	0.7497161657	0.4915594	0.6068751328	0.770185216	0.3600817	0.5730063	0.1641951	0.3499028	0.3767577	0.219926	0.15745647031636875	0.4146379258742401	0.294212046286759	-0.2436300305246365	0.35611537450879616	ENSDARP00000057506.3	Possessing mitochondrial presequence	mTP	ENSDARP00000057506	ENSDARG00000039350	ssbp1.ENSDARP00000057506	ENSDARG00000039350	ENSDARG00000039350|ssbp1.ENSDARP00000057506
ENSDARP00000054204.5|ndufb6	0.917772995	0.6985635	0.5276000754	0.960708193	0.2799617	0.8302728	0.3936915	0.25126	0.8323279	0.141958	-0.049124648476373156	0.187863262789796	0.27625945468370694	-0.04843538086793563	0.43896499483436024	ENSDARP00000054204.5	No mitochondrial presequence	noTP	ENSDARP00000054204	ENSDARG00000037259	ndufb6.ENSDARP00000054204	ENSDARG00000037259	ENSDARG00000037259|ndufb6.ENSDARP00000054204
ENSDARP00000135282.1|cox7c	0.7362785465	0.710679	0.4996553894	0.981987353	0.6554585	0.5528007	0.4222263	0.2174368	0.9331364	0.5337173	0.1717702405523355	0.17184361559366812	0.3325708507650599	0.022915726139696373	0.18816387731126433	ENSDARP00000135282.1	Possessing mitochondrial presequence	mTP	ENSDARP00000135282	ENSDARG00000104537	cox7c.ENSDARP00000135282	ENSDARG00000104537	ENSDARG00000104537|cox7c.ENSDARP00000135282
ENSDARP00000120922.1|NA	0.6841219073	0.7671927	0.5147923884	0.920918096	0.4480286	0.487047	0.5188505	0.238611	0.7019477	0.3108673	0.16450394218026815	0.12859661843719852	0.29439915468536354	0.10720407887857579	0.3069304393240457	ENSDARP00000120922.1	Possessing mitochondrial presequence	mTP	ENSDARP00000120922	ENSDARG00000003869	decr1.ENSDARP00000120922	ENSDARG00000003869	ENSDARG00000003869|decr1.ENSDARP00000120922
ENSDARP00000155189.1|NA	0.7798995176	0.337666	0.3000601753	0.532861126	0.786085	0.6085637	0.06622126	0.05672759	0.1278238	0.6972619	-0.12881804946276232	0.6506423316058253	0.6556723851625036	-0.5527146407514393	0.15331708204279867	ENSDARP00000155189.1	No mitochondrial presequence	noTP	ENSDARP00000155189	ENSDARG00000075709	ndufb3.ENSDARP00000155189	ENSDARG00000075709	ENSDARG00000075709|ndufb3.ENSDARP00000155189
ENSDARP00000094415.4|idh3a	0.9084954984	0.593422	0.5934535417	0.981027183	0.3902065	0.8130575	0.2621268	0.3328336	0.8912514	0.2495283	0.06007215532882361	0.2684838858996711	0.2687179979527205	-0.04030787481808652	0.34956431770744323	ENSDARP00000094415.4	Possessing mitochondrial presequence	mTP	ENSDARP00000094415	ENSDARG00000030278	idh3a.ENSDARP00000094415	ENSDARG00000030278	ENSDARG00000030278|idh3a.ENSDARP00000094415
ENSDARP00000154952.1|NA	0.8147798972	0.710679	0.8965470922	0.953687427	0.6350279	0.6648298	0.4272731	0.8187395	0.7871331	0.5090089	0.1261149468257791	0.15266367840358536	0.050118920749245253	-0.0673635356722512	0.18531748116267663	ENSDARP00000154952.1	No mitochondrial presequence	noTP	ENSDARP00000154952	ENSDARG00000115557	cox7b.ENSDARP00000154952	ENSDARG00000115557	ENSDARG00000115557|cox7b.ENSDARP00000154952
AAH59554.1|cox5ab	0.9396492438	0.4200505	0.6541467542	0.837490269	0.5435231	0.8785857	0.1194871	0.4287757	0.5158403	0.4064908	-0.03426390156704753	0.3358015547926677	0.17496641729819687	0.16273849505371366	0.2505518828927846	AAH59554.1	Possessing mitochondrial presequence	mTP	NA	NA	cox5ab	AAH59554.1	AAH59554.1|cox5ab
ENSDARP00000070002.4|aldh6a1	0.4961734559	0.5926556	0.5654476806	0.873626817	0.2237838	0.2618025	0.2603432	0.2929191	0.5878197	0.09838199	0.27466127465159484	0.2730306356086701	0.29083484351837435	-0.13934872745923058	0.5345341920702869	ENSDARP00000070002.4	Possessing mitochondrial presequence	mTP	ENSDARP00000070002	ENSDARG00000053485	aldh6a1.ENSDARP00000070002	ENSDARG00000053485	ENSDARG00000053485|aldh6a1.ENSDARP00000070002
ENSDARP00000070488.4|NA	0.8857424535	0.7270062	0.4162756966	0.922591685	0.1575039	0.7817901	0.4539585	0.1439628	0.7055733	0.04660603	0.059485709803056945	0.1422758447943128	0.34967781273626186	-0.08944045071212883	0.7044189950442554	ENSDARP00000070488.4	Possessing mitochondrial presequence	mTP	ENSDARP00000070488	ENSDARG00000060594	hadhab.ENSDARP00000070488	ENSDARG00000060594	ENSDARG00000060594|hadhab.ENSDARP00000070488
ENSDARP00000097494.2|NA	0.6453446084	0.6426146	0.7773541387	0.793058364	0.4014617	0.4373354	0.3204931	0.6410458	0.415921	0.2608367	0.1935473073081608	0.21391759026789894	0.11019103141971004	0.19836613862118802	0.32035250387390807	ENSDARP00000097494.2	Possessing mitochondrial presequence	mTP	ENSDARP00000097494	ENSDARG00000075132	fh.ENSDARP00000097494	ENSDARG00000075132	ENSDARG00000075132|fh.ENSDARP00000097494
AAI65521.1|uqcrq	0.9543882672	0.5048036	0.5013511597	0.833030815	0.3282669	0.9144285	0.1787523	0.2201747	0.4951827	0.1876888	0.025526799297459705	0.29009237735895216	0.9894709018384188	-0.5315184155165257	0.4800858694396383	AAI65521.1	No mitochondrial presequence	noTP	NA	NA	uqcrq	AAI65521.1	AAI65521.1|uqcrq
ENSDARP00000017597.4|hsd17b10	0.5027591261	0.9323048	0.775281833	0.892330047	0.2315303	0.268447	0.8434743	0.6370796	0.6381172	0.1045014	0.2809349433717317	0.04211792736308493	0.103328204182705	0.11037076963664962	0.5192177242037627	ENSDARP00000017597.4	No mitochondrial presequence	noTP	ENSDARP00000017597	ENSDARG00000017781	hsd17b10.ENSDARP00000017597	ENSDARG00000017781	ENSDARG00000017781|hsd17b10.ENSDARP00000017597
ENSDARP00000004708.5|NA	0.6918771501	0.533063	0.7226001082	0.967802288	0.2919863	0.4989434	0.2013832	0.5615179	0.847031	0.1522824	0.16402665387375345	0.2788494578944456	0.1313098620512517	0.04538837083206282	0.4029682663158203	ENSDARP00000004708.5	Possessing mitochondrial presequence	mTP	ENSDARP00000004708	ENSDARG00000013333	ndufa10.ENSDARP00000004708	ENSDARG00000013333	ENSDARG00000013333|ndufa10.ENSDARP00000004708
ENSDARP00000069254.4|im:715127	0.9693821721	0.7587377	0.7587918062	0.841760849	0.7042517	0.9432277	0.5043044	0.6138503	0.5311984	0.5916148	-0.016677369885144726	0.1477838896152857	0.12302007179477104	0.18595105616814023	0.16461769837817586	ENSDARP00000069254.4	Possessing mitochondrial presequence	mTP	ENSDARP00000069254	ENSDARG00000052842	ppifb.ENSDARP00000069254	ENSDARG00000052842	ENSDARG00000052842|ppifb.ENSDARP00000069254
ENSDARP00000139018.1|LOC100333	0.8531628211	0.9039566	0.722990783	0.953687427	0.3864059	0.7268384	0.7919028	0.5624689	0.7855388	0.2451876	0.09196001598487671	0.05096141753275076	0.12669792739558525	-0.06331576029848539	0.33079741177047817	ENSDARP00000139018.1	No mitochondrial presequence	mTP	ENSDARP00000139018	ENSDARG00000104517	uqcr10.ENSDARP00000139018	ENSDARG00000104517	ENSDARG00000104517|uqcr10.ENSDARP00000139018
ENSDARP00000028571.6|NA	0.7497161657	0.5669569	0.5654476806	0.999578492	0.2854743	0.5729008	0.2345038	0.2927438	0.9946407	0.1458621	0.12078804768375598	0.2496076915684437	0.24739094688821933	-0.001641160411823254	0.4376377425193232	ENSDARP00000028571.6	Possessing mitochondrial presequence	mTP	ENSDARP00000028571	ENSDARG00000028546	ndufs1.ENSDARP00000028571	ENSDARG00000028546	ENSDARG00000028546|ndufs1.ENSDARP00000028571
ENSDARP00000022528.7|atp5d	0.9550304066	0.5048036	0.7417609898	0.981027183	0.3132952	0.9175294	0.1774483	0.5871064	0.9191237	0.1732197	-0.02704230483546362	0.3205261754679108	0.17064785689012016	-0.03659249957836074	0.532264102322704	ENSDARP00000022528.7	Possessing mitochondrial presequence	mTP	ENSDARP00000022528	ENSDARG00000019404	atp5f1d.ENSDARP00000022528	ENSDARG00000019404	ENSDARG00000019404|atp5f1d.ENSDARP00000022528
ENSDARP00000041841.7|LOC100329	0.6078802826	0.8048725	0.4606161301	0.998405017	0.57722	0.3900238	0.5935295	0.1792755	0.9852985	0.4445328	0.20877788235977493	0.1081580024093105	0.32671632892369057	-0.004798831428591959	0.25602917721861024	ENSDARP00000041841.7	No mitochondrial presequence	noTP	ENSDARP00000041841	ENSDARG00000028889	ndufb10.ENSDARP00000041841	ENSDARG00000028889	ENSDARG00000028889|ndufb10.ENSDARP00000041841
ENSDARP00000011707.8|uqcrfs1;	0.8343331009	0.6256938	0.5654476806	0.981027183	0.6955406	0.6923103	0.2986661	0.2959175	0.9012913	0.5788804	0.0840909502533488	0.2012513887130518	0.23477789691764991	0.02957826943007105	0.15566826472948808	ENSDARP00000011707.8	No mitochondrial presequence	mTP	ENSDARP00000011707	ENSDARG00000007745	uqcrfs1.ENSDARP00000011707	ENSDARG00000007745	ENSDARG00000007745|uqcrfs1.ENSDARP00000011707
ENSDARP00000003519.5|NA	0.6523581714	0.8358421	0.797458648	0.962023447	0.1255562	0.4489708	0.6595498	0.6656502	0.8362953	0.03360902	0.17873418653148848	0.09397726973572264	0.10177382576024095	0.04950041317800783	0.7417849835202123	ENSDARP00000003519.5	No mitochondrial presequence	noTP	ENSDARP00000003519	ENSDARG00000018966	cyb5r1.ENSDARP00000003519	ENSDARG00000018966	ENSDARG00000018966|cyb5r1.ENSDARP00000003519
ENSDARP00000098175.3|ndufs2	0.835730414	0.624871	0.5147923884	0.923673804	0.235533	0.695666	0.296988	0.237101	0.7079422	0.1079526	0.08440793344258597	0.2122919621781734	0.2841446479938731	-0.08687210859738913	0.46195673580427427	ENSDARP00000098175.3	Possessing mitochondrial presequence	mTP	ENSDARP00000098175	ENSDARG00000007526	ndufs2.ENSDARP00000098175	ENSDARG00000007526	ENSDARG00000007526|ndufs2.ENSDARP00000098175
ENSDARP00000012558.6|ndufab1b	0.9297704903	0.790382	0.4373759742	0.892330047	0.3681631	0.8554135	0.565859	0.159345	0.6360325	0.2282412	-0.03877811391012337	0.10928457864216289	0.3953264779408306	0.211255596851913	0.7895523080896261	ENSDARP00000012558.6	Possessing mitochondrial presequence	mTP	ENSDARP00000012558	ENSDARG00000014915	ndufab1b.ENSDARP00000012558	ENSDARG00000014915	ENSDARG00000014915|ndufab1b.ENSDARP00000012558
ENSDARP00000074959.4|ndufb4	0.6292787736	0.7653841	0.639195103	0.953687427	0.8314647	0.4187281	0.5127484	0.3990088	0.7957006	0.760708	0.19318460064710158	0.1780954390431501	0.26388579702267223	0.08263475057451586	0.09937810708734693	ENSDARP00000074959.4	No mitochondrial presequence	noTP	ENSDARP00000074959	ENSDARG00000019332	ndufb4.ENSDARP00000074959	ENSDARG00000019332	ENSDARG00000019332|ndufb4.ENSDARP00000074959
XP_009302913.1|LOC100536584;	0.7001737929	0.704238	0.3154532473	0.607262348	0.1866023	0.5079825	0.4058217	0.07364964	0.1899562	0.06602244	-0.15952469141683698	0.16701414548906793	0.5477151120701295	-0.4007465179091834	0.5943232711281647	XP_009302913.1	No mitochondrial presequence	noTP	XP_009302913	ENSDARG00000077967	si:ch211-140m22.7.XP_009302913	ENSDARG00000077967	ENSDARG00000077967|si:ch211-140m22.7.XP_009302913
ENSDARP00000011338.6|ndufs5	0.5861918771	0.6732629	0.6680315328	0.923147387	0.3498568	0.366441	0.3583478	0.4582081	0.7067604	0.2111248	0.2081162017585799	0.19075053742055784	0.1705862025448032	-0.0879821365310082	0.3544619951000354	ENSDARP00000011338.6	No mitochondrial presequence	noTP	ENSDARP00000011338	ENSDARG00000006290	ndufs5.ENSDARP00000011338	ENSDARG00000006290	ENSDARG00000006290|ndufs5.ENSDARP00000011338
ENSDARP00000033622.5|NA	0.7428754627	0.8786846	0.6773847747	0.873498976	0.8162912	0.5631361	0.7485692	0.4804292	0.5869972	0.7386494	0.20519767358946345	0.10627387465652685	0.19341991870028746	-0.15542040894335313	-0.09880439276673905	ENSDARP00000033622.5	No mitochondrial presequence	noTP	ENSDARP00000033622	ENSDARG00000025566	slc25a3b.ENSDARP00000033622	ENSDARG00000025566	ENSDARG00000025566|slc25a3b.ENSDARP00000033622
ENSDARP00000018027.9|sdha	0.7854962605	0.6999305	0.639195103	0.997447595	0.2467182	0.618645	0.3985266	0.4004618	0.9743333	0.1162548	0.11011938746675451	0.17073147820006243	0.20169908671856593	0.007733196665316376	0.4543410342728385	ENSDARP00000018027.9	No mitochondrial presequence	mTP	ENSDARP00000018027	ENSDARG00000016721	sdha.ENSDARP00000018027	ENSDARG00000016721	ENSDARG00000016721|sdha.ENSDARP00000018027
ENSDARP00000062263.5|sdhb	0.7190573015	0.3818777	0.5884471872	0.998405017	0.2315303	0.5339405	0.09627108	0.3215544	0.988073	0.1045478	-0.13746898966723836	0.48515215544841345	0.3261298653500341	-0.004266103368555755	0.49068702818411997	ENSDARP00000062263.5	No mitochondrial presequence	mTP	ENSDARP00000062263	ENSDARG00000075768	sdhb.ENSDARP00000062263	ENSDARG00000075768	ENSDARG00000075768|sdhb.ENSDARP00000062263
ENSDARP00000148309.1|NA	0.9427333198	0.9476617	0.3884216136	0.89580889	0.1989105	0.8902314	0.8709546	0.1168822	0.6533513	0.07929729	-0.031132876707769326	0.03160979064513334	0.38453102771083075	-0.1076834100051234	0.5827448511893074	ENSDARP00000148309.1	No mitochondrial presequence	noTP	ENSDARP00000148309	ENSDARG00000110068	uqcrc1.ENSDARP00000148309	ENSDARG00000110068	ENSDARG00000110068|uqcrc1.ENSDARP00000148309
ENSDARP00000143761.1|NA	0.5565891661	0.8814849	0.4656408415	0.995363259	0.2513908	0.3325045	0.7529028	0.184476	0.9692873	0.1201238	0.22813312112688464	0.05912242462240694	0.3033572442819466	-0.008516951245839875	0.45696147873797105	ENSDARP00000143761.1	Possessing mitochondrial presequence	mTP	ENSDARP00000143761	ENSDARG00000112920	ivd.ENSDARP00000143761	ENSDARG00000112920	ENSDARG00000112920|ivd.ENSDARP00000143761
ENSDARP00000052929.5|ndufv1	0.8515161801	0.614982	0.6773847747	0.767797418	0.5752694	0.7213194	0.285603	0.4756164	0.3722416	0.4413215	0.09279607868570623	0.25135977378555313	0.18043576109761375	0.2587098259348971	0.23821223822669216	ENSDARP00000052929.5	Possessing mitochondrial presequence	mTP	ENSDARP00000052929	ENSDARG00000036438	ndufv1.ENSDARP00000052929	ENSDARG00000036438	ENSDARG00000036438|ndufv1.ENSDARP00000052929
ENSDARP00000124085.1|atp5e;	0.763398779	0.9291733	0.692818845	0.891964918	0.3523604	0.5882835	0.8379345	0.5112296	0.6230442	0.2135065	0.1431685819049163	0.04054209744233742	-0.1746907303542793	0.1404634368698197	0.37060172615796044	ENSDARP00000124085.1	Possessing mitochondrial presequence	mTP	ENSDARP00000124085	ENSDARG00000095897	atp5f1e.ENSDARP00000124085	ENSDARG00000095897	ENSDARG00000095897|atp5f1e.ENSDARP00000124085
ENSDARP00000105840.1|LOC100535	0.5305198368	0.4940355	0.666925513	0.837832305	0.290225	0.2958767	0.1675454	0.4551847	0.5192425	0.1500142	-0.31576013248846824	0.3316954484166029	0.4665980561858142	-0.40213022276565386	1.1209928230657376	ENSDARP00000105840.1	No mitochondrial presequence	noTP	ENSDARP00000105840	ENSDARG00000087456	NDUFB1.ENSDARP00000105840	ENSDARG00000087456	ENSDARG00000087456|NDUFB1.ENSDARP00000105840
ENSDARP00000140562.1|LOC100000	0.5660607456	0.7460768	0.6948771779	0.940881649	0.4030288	0.3431503	0.4845013	0.5157789	0.7485676	0.2648675	0.42310594466528473	0.24753019445952065	0.31108217636953833	0.12586907427933208	0.3199401985557847	ENSDARP00000140562.1	Possessing mitochondrial presequence	mTP	ENSDARP00000140562	ENSDARG00000103101	si:ch211-235e9.6.ENSDARP00000140562	ENSDARG00000103101	ENSDARG00000103101|si:ch211-235e9.6.ENSDARP00000140562
ENSDARP00000075780.3|NA	0.3108060623	0.520427	0.3587793728	0.837832305	0.6343851	0.1010384	0.1924324	0.09700274	0.5213493	0.5080457	0.4798479134272573	-0.32082973123463887	0.5288097091639697	-0.2001710797847462	0.2142635110005565	ENSDARP00000075780.3	Possessing mitochondrial presequence	mTP	ENSDARP00000075780	ENSDARG00000058463	ndufab1a.ENSDARP00000075780	ENSDARG00000058463	ENSDARG00000058463|ndufab1a.ENSDARP00000075780
AAH45899.1|LOC402804;	0.9354499226	0.4612049	0.7329696699	0.923673804	0.1312583	0.8686348	0.1448465	0.5740562	0.707923	0.03624434	0.041272319739205476	0.43351986527179914	-0.1607589628542081	0.0942416399188645	0.7886028203640629	AAH45899.1	Possessing mitochondrial presequence	noTP	NA	NA	LOC402804;	AAH45899.1	AAH45899.1|LOC402804;
ENSDARP00000051054.5|ndufs4	0.7778574959	0.5386401	0.6547006301	0.869236873	0.4473895	0.6043296	0.2056818	0.42970969999999997	0.5812014	0.3097919	0.11084861058103186	0.31047812406419084	0.20844490041956706	0.13099907369417876	0.3137357051651881	ENSDARP00000051054.5	Possessing mitochondrial presequence	mTP	ENSDARP00000051054	ENSDARG00000052840	ndufs4.ENSDARP00000051054	ENSDARG00000052840	ENSDARG00000052840|ndufs4.ENSDARP00000051054
ENSDARP00000095073.4|ndufb5	0.8460712961	0.6065031	0.6340879384	0.812599482	0.4042894	0.711898	0.2763388	0.3877158	0.4533997	0.2665284	0.08663312137240144	0.2533818897107238	0.19652830589008916	0.18812833290836936	0.351588302453093	ENSDARP00000095073.4	Possessing mitochondrial presequence	mTP	ENSDARP00000095073	ENSDARG00000070824	ndufb5.ENSDARP00000095073	ENSDARG00000070824	ENSDARG00000070824|ndufb5.ENSDARP00000095073
ENSDARP00000096258.3|si:dkey-7	0.6425327871	0.7327094	0.5740881119	0.849124196	0.1138443	0.4322754	0.4657204	0.3064457	0.5444433	0.02898366	0.1932969164541429	0.14998578061176204	0.2403287402350655	-0.14589221096837246	1.290316915697633	ENSDARP00000096258.3	No mitochondrial presequence	noTP	ENSDARP00000096258	ENSDARG00000071378	micos13.ENSDARP00000096258	ENSDARG00000071378	ENSDARG00000071378|micos13.ENSDARP00000096258
ENSDARP00000095947.3|ndufb8	0.4173053913	0.7026051	0.5066940362	0.82400545	0.2213596	0.1902362	0.4022211	0.2256246	0.4740417	0.09676666	0.31440061682317827	0.189739153128728	0.36804177552677725	-0.20248728485895184	0.9082135414833536	ENSDARP00000095947.3	Possessing mitochondrial presequence	mTP	ENSDARP00000095947	ENSDARG00000010113	ndufb8.ENSDARP00000095947	ENSDARG00000010113	ENSDARG00000010113|ndufb8.ENSDARP00000095947
ENSDARP00000071656.4|cox7a3	0.6759809591	0.6999305	0.3704780432	0.918756135	0.9516759	0.4783008	0.3981914	0.1034124	0.6961121	0.928825	0.16458282871730548	0.17561730968106257	0.4512435246025741	-0.10126850525471354	0.027492778302539923	ENSDARP00000071656.4	No mitochondrial presequence	mTP	ENSDARP00000071656	ENSDARG00000054907	cox7a2l.ENSDARP00000071656	ENSDARG00000054907	ENSDARG00000054907|cox7a2l.ENSDARP00000071656
